year,date,count
2009,2009-12-31,931
2010,2010-01-01,507
2010,2010-01-02,793
2010,2010-01-03,550
2010,2010-01-04,1009
2010,2010-01-05,1029
2010,2010-01-06,1307
2010,2010-01-07,1039
2010,2010-01-08,1425
2010,2010-01-09,1048
2010,2010-01-10,966
2010,2010-01-11,1487
2010,2010-01-12,1422
2010,2010-01-13,1292
2010,2010-01-14,1318
2010,2010-01-15,1493
2010,2010-01-16,910
2010,2010-01-17,722
2010,2010-01-18,1402
2010,2010-01-19,1369
2010,2010-01-20,1564
2010,2010-01-21,1344
2010,2010-01-22,1390
2010,2010-01-23,1000
2010,2010-01-24,608
2010,2010-01-25,1415
2010,2010-01-26,1330
2010,2010-01-27,1636
2010,2010-01-28,2065
2010,2010-01-29,1771
2010,2010-01-30,1175
2010,2010-01-31,740
2010,2010-02-01,1537
2010,2010-02-02,1545
2010,2010-02-03,1934
2010,2010-02-04,1589
2010,2010-02-05,1552
2010,2010-02-06,1115
2010,2010-02-07,678
2010,2010-02-08,1403
2010,2010-02-09,1455
2010,2010-02-10,1549
2010,2010-02-11,1954
2010,2010-02-12,1797
2010,2010-02-13,1328
2010,2010-02-14,849
2010,2010-02-15,1644
2010,2010-02-16,1569
2010,2010-02-17,1275
2010,2010-02-18,1378
2010,2010-02-19,1658
2010,2010-02-20,1229
2010,2010-02-21,939
2010,2010-02-22,1518
2010,2010-02-23,1457
2010,2010-02-24,1422
2010,2010-02-25,1475
2010,2010-02-26,1740
2010,2010-02-27,1104
2010,2010-02-28,862
2010,2010-03-01,1239
2010,2010-03-02,1085
2010,2010-03-03,1421
2010,2010-03-04,1312
2010,2010-03-05,2130
2010,2010-03-06,1071
2010,2010-03-07,655
2010,2010-03-08,1329
2010,2010-03-09,1019
2010,2010-03-10,1208
2010,2010-03-11,1214
2010,2010-03-12,1323
2010,2010-03-13,1079
2010,2010-03-14,897
2010,2010-03-15,1796
2010,2010-03-16,1406
2010,2010-03-17,1141
2010,2010-03-18,1080
2010,2010-03-19,1180
2010,2010-03-20,923
2010,2010-03-21,816
2010,2010-03-22,978
2010,2010-03-23,1073
2010,2010-03-24,1095
2010,2010-03-25,1141
2010,2010-03-26,1249
2010,2010-03-27,1036
2010,2010-03-28,709
2010,2010-03-29,1300
2010,2010-03-30,1242
2010,2010-03-31,1272
2010,2010-04-01,1332
2010,2010-04-02,1255
2010,2010-04-03,739
2010,2010-04-04,569
2010,2010-04-05,640
2010,2010-04-06,1054
2010,2010-04-07,1050
2010,2010-04-08,1002
2010,2010-04-09,1164
2010,2010-04-10,955
2010,2010-04-11,584
2010,2010-04-12,1084
2010,2010-04-13,956
2010,2010-04-14,1077
2010,2010-04-15,1026
2010,2010-04-16,1208
2010,2010-04-17,810
2010,2010-04-18,597
2010,2010-04-19,1106
2010,2010-04-20,1065
2010,2010-04-21,1109
2010,2010-04-22,1104
2010,2010-04-23,1266
2010,2010-04-24,996
2010,2010-04-25,817
2010,2010-04-26,1206
2010,2010-04-27,1221
2010,2010-04-28,1139
2010,2010-04-29,1158
2010,2010-04-30,1702
2010,2010-05-01,829
2010,2010-05-02,779
2010,2010-05-03,713
2010,2010-05-04,1151
2010,2010-05-05,1151
2010,2010-05-06,1419
2010,2010-05-07,1399
2010,2010-05-08,1012
2010,2010-05-09,728
2010,2010-05-10,1394
2010,2010-05-11,1175
2010,2010-05-12,1229
2010,2010-05-13,1244
2010,2010-05-14,1605
2010,2010-05-15,992
2010,2010-05-16,874
2010,2010-05-17,1555
2010,2010-05-18,1516
2010,2010-05-19,1219
2010,2010-05-20,1303
2010,2010-05-21,1476
2010,2010-05-22,1093
2010,2010-05-23,819
2010,2010-05-24,1417
2010,2010-05-25,1320
2010,2010-05-26,1292
2010,2010-05-27,1200
2010,2010-05-28,1461
2010,2010-05-29,1071
2010,2010-05-30,904
2010,2010-05-31,1456
2010,2010-06-01,1283
2010,2010-06-02,1656
2010,2010-06-03,633
2010,2010-06-04,1296
2010,2010-06-05,1031
2010,2010-06-06,872
2010,2010-06-07,1321
2010,2010-06-08,1252
2010,2010-06-09,1292
2010,2010-06-10,1490
2010,2010-06-11,1620
2010,2010-06-12,1134
2010,2010-06-13,845
2010,2010-06-14,1507
2010,2010-06-15,1253
2010,2010-06-16,1222
2010,2010-06-17,1393
2010,2010-06-18,1512
2010,2010-06-19,1015
2010,2010-06-20,970
2010,2010-06-21,1131
2010,2010-06-22,1138
2010,2010-06-23,1243
2010,2010-06-24,1440
2010,2010-06-25,1482
2010,2010-06-26,1063
2010,2010-06-27,928
2010,2010-06-28,1308
2010,2010-06-29,1342
2010,2010-06-30,1297
2010,2010-07-01,1281
2010,2010-07-02,1405
2010,2010-07-03,1136
2010,2010-07-04,950
2010,2010-07-05,1183
2010,2010-07-06,1330
2010,2010-07-07,1099
2010,2010-07-08,1216
2010,2010-07-09,1370
2010,2010-07-10,1241
2010,2010-07-11,934
2010,2010-07-12,1233
2010,2010-07-13,1189
2010,2010-07-14,1160
2010,2010-07-15,1190
2010,2010-07-16,1354
2010,2010-07-17,1115
2010,2010-07-18,950
2010,2010-07-19,1156
2010,2010-07-20,1039
2010,2010-07-21,1062
2010,2010-07-22,1151
2010,2010-07-23,1390
2010,2010-07-24,1351
2010,2010-07-25,834
2010,2010-07-26,1251
2010,2010-07-27,1200
2010,2010-07-28,1437
2010,2010-07-29,1224
2010,2010-07-30,1316
2010,2010-07-31,1030
2010,2010-08-01,907
2010,2010-08-02,1231
2010,2010-08-03,1419
2010,2010-08-04,1138
2010,2010-08-05,1089
2010,2010-08-06,1377
2010,2010-08-07,1225
2010,2010-08-08,900
2010,2010-08-09,1215
2010,2010-08-10,1321
2010,2010-08-11,1149
2010,2010-08-12,1268
2010,2010-08-13,1320
2010,2010-08-14,1189
2010,2010-08-15,1018
2010,2010-08-16,1380
2010,2010-08-17,1199
2010,2010-08-18,1158
2010,2010-08-19,1253
2010,2010-08-20,1450
2010,2010-08-21,1160
2010,2010-08-22,924
2010,2010-08-23,1290
2010,2010-08-24,1267
2010,2010-08-25,1254
2010,2010-08-26,1207
2010,2010-08-27,1826
2010,2010-08-28,1232
2010,2010-08-29,820
2010,2010-08-30,1427
2010,2010-08-31,1643
2010,2010-09-01,1665
2010,2010-09-02,1419
2010,2010-09-03,1484
2010,2010-09-04,1099
2010,2010-09-05,903
2010,2010-09-06,1366
2010,2010-09-07,1321
2010,2010-09-08,1236
2010,2010-09-09,1579
2010,2010-09-10,1620
2010,2010-09-11,1253
2010,2010-09-12,848
2010,2010-09-13,1349
2010,2010-09-14,1471
2010,2010-09-15,1540
2010,2010-09-16,1508
2010,2010-09-17,1600
2010,2010-09-18,1077
2010,2010-09-19,739
2010,2010-09-20,1398
2010,2010-09-21,1318
2010,2010-09-22,1381
2010,2010-09-23,1364
2010,2010-09-24,1538
2010,2010-09-25,1153
2010,2010-09-26,913
2010,2010-09-27,1767
2010,2010-09-28,1725
2010,2010-09-29,1724
2010,2010-09-30,1461
2010,2010-10-01,1352
2010,2010-10-02,1095
2010,2010-10-03,890
2010,2010-10-04,1457
2010,2010-10-05,1265
2010,2010-10-06,1347
2010,2010-10-07,1350
2010,2010-10-08,1590
2010,2010-10-09,1360
2010,2010-10-10,1042
2010,2010-10-11,1397
2010,2010-10-12,1253
2010,2010-10-13,1166
2010,2010-10-14,1260
2010,2010-10-15,1702
2010,2010-10-16,1023
2010,2010-10-17,821
2010,2010-10-18,1255
2010,2010-10-19,1278
2010,2010-10-20,1355
2010,2010-10-21,1469
2010,2010-10-22,1493
2010,2010-10-23,1153
2010,2010-10-24,790
2010,2010-10-25,1324
2010,2010-10-26,1331
2010,2010-10-27,1347
2010,2010-10-28,1291
2010,2010-10-29,1488
2010,2010-10-30,1224
2010,2010-10-31,915
2010,2010-11-01,778
2010,2010-11-02,1211
2010,2010-11-03,1078
2010,2010-11-04,1526
2010,2010-11-05,1385
2010,2010-11-06,1247
2010,2010-11-07,806
2010,2010-11-08,1555
2010,2010-11-09,1279
2010,2010-11-10,1751
2010,2010-11-11,636
2010,2010-11-12,1544
2010,2010-11-13,1078
2010,2010-11-14,938
2010,2010-11-15,1301
2010,2010-11-16,1153
2010,2010-11-17,1351
2010,2010-11-18,1486
2010,2010-11-19,1568
2010,2010-11-20,1139
2010,2010-11-21,816
2010,2010-11-22,1522
2010,2010-11-23,1414
2010,2010-11-24,1430
2010,2010-11-25,1300
2010,2010-11-26,1558
2010,2010-11-27,1522
2010,2010-11-28,848
2010,2010-11-29,1965
2010,2010-11-30,1247
2010,2010-12-01,1466
2010,2010-12-02,1558
2010,2010-12-03,1692
2010,2010-12-04,1190
2010,2010-12-05,715
2010,2010-12-06,1440
2010,2010-12-07,1427
2010,2010-12-08,1486
2010,2010-12-09,1565
2010,2010-12-10,1918
2010,2010-12-11,1244
2010,2010-12-12,969
2010,2010-12-13,1770
2010,2010-12-14,1945
2010,2010-12-15,1576
2010,2010-12-16,1723
2010,2010-12-17,1977
2010,2010-12-18,1338
2010,2010-12-19,853
2010,2010-12-20,1773
2010,2010-12-21,1906
2010,2010-12-22,1782
2010,2010-12-23,1683
2010,2010-12-24,926
2010,2010-12-25,607
2010,2010-12-26,624
2010,2010-12-27,1153
2010,2010-12-28,1429
2010,2010-12-29,1393
2010,2010-12-30,1513
2010,2010-12-31,1043
2011,2011-01-01,441
2011,2011-01-02,534
2011,2011-01-03,1125
2011,2011-01-04,1348
2011,2011-01-05,1480
2011,2011-01-06,550
2011,2011-01-07,1403
2011,2011-01-08,915
2011,2011-01-09,1050
2011,2011-01-10,1655
2011,2011-01-11,1301
2011,2011-01-12,1166
2011,2011-01-13,1265
2011,2011-01-14,1684
2011,2011-01-15,1348
2011,2011-01-16,1025
2011,2011-01-17,1760
2011,2011-01-18,1440
2011,2011-01-19,1175
2011,2011-01-20,1366
2011,2011-01-21,1628
2011,2011-01-22,924
2011,2011-01-23,921
2011,2011-01-24,1206
2011,2011-01-25,1105
2011,2011-01-26,1138
2011,2011-01-27,1196
2011,2011-01-28,1210
2011,2011-01-29,862
2011,2011-01-30,640
2011,2011-01-31,1123
2011,2011-02-01,1004
2011,2011-02-02,1460
2011,2011-02-03,1201
2011,2011-02-04,1472
2011,2011-02-05,943
2011,2011-02-06,697
2011,2011-02-07,1159
2011,2011-02-08,1018
2011,2011-02-09,954
2011,2011-02-10,1012
2011,2011-02-11,1587
2011,2011-02-12,1211
2011,2011-02-13,631
2011,2011-02-14,1068
2011,2011-02-15,949
2011,2011-02-16,851
2011,2011-02-17,1241
2011,2011-02-18,1545
2011,2011-02-19,1053
2011,2011-02-20,637
2011,2011-02-21,1179
2011,2011-02-22,1133
2011,2011-02-23,1210
2011,2011-02-24,1237
2011,2011-02-25,1326
2011,2011-02-26,857
2011,2011-02-27,632
2011,2011-02-28,1192
2011,2011-03-01,1184
2011,2011-03-02,1172
2011,2011-03-03,1108
2011,2011-03-04,1246
2011,2011-03-05,961
2011,2011-03-06,655
2011,2011-03-07,1170
2011,2011-03-08,1092
2011,2011-03-09,974
2011,2011-03-10,1317
2011,2011-03-11,1256
2011,2011-03-12,933
2011,2011-03-13,616
2011,2011-03-14,1015
2011,2011-03-15,1071
2011,2011-03-16,991
2011,2011-03-17,1243
2011,2011-03-18,1463
2011,2011-03-19,929
2011,2011-03-20,608
2011,2011-03-21,1147
2011,2011-03-22,1018
2011,2011-03-23,1068
2011,2011-03-24,1064
2011,2011-03-25,1096
2011,2011-03-26,940
2011,2011-03-27,566
2011,2011-03-28,974
2011,2011-03-29,1016
2011,2011-03-30,1091
2011,2011-03-31,1112
2011,2011-04-01,1322
2011,2011-04-02,953
2011,2011-04-03,772
2011,2011-04-04,1203
2011,2011-04-05,1121
2011,2011-04-06,941
2011,2011-04-07,1159
2011,2011-04-08,1211
2011,2011-04-09,960
2011,2011-04-10,624
2011,2011-04-11,1274
2011,2011-04-12,1187
2011,2011-04-13,1209
2011,2011-04-14,1264
2011,2011-04-15,1266
2011,2011-04-16,1007
2011,2011-04-17,669
2011,2011-04-18,1288
2011,2011-04-19,1360
2011,2011-04-20,1447
2011,2011-04-21,1440
2011,2011-04-22,1349
2011,2011-04-23,823
2011,2011-04-24,620
2011,2011-04-25,652
2011,2011-04-26,1115
2011,2011-04-27,1141
2011,2011-04-28,1063
2011,2011-04-29,1380
2011,2011-04-30,1059
2011,2011-05-01,545
2011,2011-05-02,852
2011,2011-05-03,681
2011,2011-05-04,1297
2011,2011-05-05,1071
2011,2011-05-06,1257
2011,2011-05-07,1043
2011,2011-05-08,751
2011,2011-05-09,1269
2011,2011-05-10,1353
2011,2011-05-11,1423
2011,2011-05-12,1258
2011,2011-05-13,1391
2011,2011-05-14,992
2011,2011-05-15,1000
2011,2011-05-16,1193
2011,2011-05-17,1015
2011,2011-05-18,1099
2011,2011-05-19,1174
2011,2011-05-20,1310
2011,2011-05-21,1045
2011,2011-05-22,774
2011,2011-05-23,1122
2011,2011-05-24,1195
2011,2011-05-25,1181
2011,2011-05-26,1402
2011,2011-05-27,1260
2011,2011-05-28,1053
2011,2011-05-29,758
2011,2011-05-30,1191
2011,2011-05-31,1209
2011,2011-06-01,1272
2011,2011-06-02,1181
2011,2011-06-03,1429
2011,2011-06-04,1137
2011,2011-06-05,843
2011,2011-06-06,1258
2011,2011-06-07,1146
2011,2011-06-08,1191
2011,2011-06-09,1133
2011,2011-06-10,1252
2011,2011-06-11,1075
2011,2011-06-12,745
2011,2011-06-13,1186
2011,2011-06-14,1125
2011,2011-06-15,1108
2011,2011-06-16,1126
2011,2011-06-17,1416
2011,2011-06-18,1012
2011,2011-06-19,827
2011,2011-06-20,1329
2011,2011-06-21,1181
2011,2011-06-22,1426
2011,2011-06-23,610
2011,2011-06-24,1228
2011,2011-06-25,874
2011,2011-06-26,708
2011,2011-06-27,1119
2011,2011-06-28,1170
2011,2011-06-29,1160
2011,2011-06-30,1191
2011,2011-07-01,1609
2011,2011-07-02,1146
2011,2011-07-03,960
2011,2011-07-04,1349
2011,2011-07-05,1052
2011,2011-07-06,1186
2011,2011-07-07,1024
2011,2011-07-08,1287
2011,2011-07-09,1053
2011,2011-07-10,774
2011,2011-07-11,1297
2011,2011-07-12,1106
2011,2011-07-13,1130
2011,2011-07-14,1163
2011,2011-07-15,1333
2011,2011-07-16,1007
2011,2011-07-17,817
2011,2011-07-18,1158
2011,2011-07-19,1017
2011,2011-07-20,1273
2011,2011-07-21,1243
2011,2011-07-22,1521
2011,2011-07-23,1044
2011,2011-07-24,759
2011,2011-07-25,1179
2011,2011-07-26,1024
2011,2011-07-27,1161
2011,2011-07-28,1087
2011,2011-07-29,1205
2011,2011-07-30,1070
2011,2011-07-31,944
2011,2011-08-01,1217
2011,2011-08-02,1111
2011,2011-08-03,1161
2011,2011-08-04,1165
2011,2011-08-05,1317
2011,2011-08-06,1048
2011,2011-08-07,932
2011,2011-08-08,1240
2011,2011-08-09,1231
2011,2011-08-10,1148
2011,2011-08-11,1289
2011,2011-08-12,1432
2011,2011-08-13,1205
2011,2011-08-14,810
2011,2011-08-15,725
2011,2011-08-16,1239
2011,2011-08-17,1036
2011,2011-08-18,1116
2011,2011-08-19,1471
2011,2011-08-20,981
2011,2011-08-21,823
2011,2011-08-22,1196
2011,2011-08-23,1176
2011,2011-08-24,1159
2011,2011-08-25,1149
2011,2011-08-26,1322
2011,2011-08-27,1094
2011,2011-08-28,808
2011,2011-08-29,1122
2011,2011-08-30,1052
2011,2011-08-31,1114
2011,2011-09-01,1271
2011,2011-09-02,1297
2011,2011-09-03,1002
2011,2011-09-04,817
2011,2011-09-05,1210
2011,2011-09-06,1254
2011,2011-09-07,1253
2011,2011-09-08,1504
2011,2011-09-09,1441
2011,2011-09-10,907
2011,2011-09-11,913
2011,2011-09-12,1153
2011,2011-09-13,1234
2011,2011-09-14,1198
2011,2011-09-15,1219
2011,2011-09-16,1345
2011,2011-09-17,1046
2011,2011-09-18,784
2011,2011-09-19,1213
2011,2011-09-20,1207
2011,2011-09-21,1108
2011,2011-09-22,988
2011,2011-09-23,1237
2011,2011-09-24,1039
2011,2011-09-25,804
2011,2011-09-26,1221
2011,2011-09-27,1270
2011,2011-09-28,1180
2011,2011-09-29,1227
2011,2011-09-30,1551
2011,2011-10-01,1156
2011,2011-10-02,868
2011,2011-10-03,1295
2011,2011-10-04,1194
2011,2011-10-05,1036
2011,2011-10-06,1172
2011,2011-10-07,1791
2011,2011-10-08,1367
2011,2011-10-09,832
2011,2011-10-10,1364
2011,2011-10-11,1691
2011,2011-10-12,1403
2011,2011-10-13,1364
2011,2011-10-14,1492
2011,2011-10-15,1043
2011,2011-10-16,806
2011,2011-10-17,1358
2011,2011-10-18,1289
2011,2011-10-19,1344
2011,2011-10-20,1296
2011,2011-10-21,1358
2011,2011-10-22,987
2011,2011-10-23,620
2011,2011-10-24,1082
2011,2011-10-25,1341
2011,2011-10-26,1151
2011,2011-10-27,1221
2011,2011-10-28,1340
2011,2011-10-29,978
2011,2011-10-30,737
2011,2011-10-31,1166
2011,2011-11-01,758
2011,2011-11-02,1110
2011,2011-11-03,1073
2011,2011-11-04,1204
2011,2011-11-05,903
2011,2011-11-06,603
2011,2011-11-07,1134
2011,2011-11-08,1060
2011,2011-11-09,1136
2011,2011-11-10,1361
2011,2011-11-11,633
2011,2011-11-12,876
2011,2011-11-13,608
2011,2011-11-14,1056
2011,2011-11-15,981
2011,2011-11-16,1042
2011,2011-11-17,1030
2011,2011-11-18,1148
2011,2011-11-19,787
2011,2011-11-20,641
2011,2011-11-21,997
2011,2011-11-22,996
2011,2011-11-23,1018
2011,2011-11-24,1040
2011,2011-11-25,1337
2011,2011-11-26,958
2011,2011-11-27,684
2011,2011-11-28,1147
2011,2011-11-29,1120
2011,2011-11-30,1368
2011,2011-12-01,1376
2011,2011-12-02,1243
2011,2011-12-03,1062
2011,2011-12-04,817
2011,2011-12-05,1619
2011,2011-12-06,1171
2011,2011-12-07,1377
2011,2011-12-08,1299
2011,2011-12-09,1591
2011,2011-12-10,1162
2011,2011-12-11,796
2011,2011-12-12,1250
2011,2011-12-13,1495
2011,2011-12-14,1326
2011,2011-12-15,1172
2011,2011-12-16,1556
2011,2011-12-17,1027
2011,2011-12-18,684
2011,2011-12-19,1190
2011,2011-12-20,1366
2011,2011-12-21,1896
2011,2011-12-22,1486
2011,2011-12-23,1471
2011,2011-12-24,774
2011,2011-12-25,453
2011,2011-12-26,586
2011,2011-12-27,938
2011,2011-12-28,955
2011,2011-12-29,844
2011,2011-12-30,1123
2011,2011-12-31,802
2012,2012-01-01,498
2012,2012-01-02,912
2012,2012-01-03,1025
2012,2012-01-04,911
2012,2012-01-05,1453
2012,2012-01-06,529
2012,2012-01-07,760
2012,2012-01-08,677
2012,2012-01-09,1025
2012,2012-01-10,1180
2012,2012-01-11,999
2012,2012-01-12,1210
2012,2012-01-13,1480
2012,2012-01-14,1292
2012,2012-01-15,671
2012,2012-01-16,1135
2012,2012-01-17,1110
2012,2012-01-18,1036
2012,2012-01-19,1216
2012,2012-01-20,1366
2012,2012-01-21,941
2012,2012-01-22,688
2012,2012-01-23,1077
2012,2012-01-24,1074
2012,2012-01-25,1091
2012,2012-01-26,1039
2012,2012-01-27,1044
2012,2012-01-28,689
2012,2012-01-29,450
2012,2012-01-30,899
2012,2012-01-31,920
2012,2012-02-01,907
2012,2012-02-02,915
2012,2012-02-03,1029
2012,2012-02-04,715
2012,2012-02-05,523
2012,2012-02-06,1055
2012,2012-02-07,1027
2012,2012-02-08,1006
2012,2012-02-09,1369
2012,2012-02-10,1370
2012,2012-02-11,935
2012,2012-02-12,745
2012,2012-02-13,1156
2012,2012-02-14,1159
2012,2012-02-15,2040
2012,2012-02-16,1212
2012,2012-02-17,1345
2012,2012-02-18,765
2012,2012-02-19,620
2012,2012-02-20,1125
2012,2012-02-21,967
2012,2012-02-22,922
2012,2012-02-23,1188
2012,2012-02-24,1170
2012,2012-02-25,745
2012,2012-02-26,738
2012,2012-02-27,1176
2012,2012-02-28,1348
2012,2012-02-29,1158
2012,2012-03-01,1051
2012,2012-03-02,1021
2012,2012-03-03,915
2012,2012-03-04,539
2012,2012-03-05,991
2012,2012-03-06,879
2012,2012-03-07,940
2012,2012-03-08,1050
2012,2012-03-09,1041
2012,2012-03-10,949
2012,2012-03-11,571
2012,2012-03-12,1099
2012,2012-03-13,886
2012,2012-03-14,879
2012,2012-03-15,992
2012,2012-03-16,1124
2012,2012-03-17,842
2012,2012-03-18,619
2012,2012-03-19,916
2012,2012-03-20,950
2012,2012-03-21,873
2012,2012-03-22,896
2012,2012-03-23,1211
2012,2012-03-24,864
2012,2012-03-25,591
2012,2012-03-26,995
2012,2012-03-27,937
2012,2012-03-28,976
2012,2012-03-29,1066
2012,2012-03-30,1215
2012,2012-03-31,1123
2012,2012-04-01,583
2012,2012-04-02,1050
2012,2012-04-03,1020
2012,2012-04-04,1245
2012,2012-04-05,1099
2012,2012-04-06,1188
2012,2012-04-07,692
2012,2012-04-08,420
2012,2012-04-09,553
2012,2012-04-10,993
2012,2012-04-11,951
2012,2012-04-12,1060
2012,2012-04-13,1110
2012,2012-04-14,823
2012,2012-04-15,744
2012,2012-04-16,1238
2012,2012-04-17,983
2012,2012-04-18,864
2012,2012-04-19,1003
2012,2012-04-20,1197
2012,2012-04-21,922
2012,2012-04-22,636
2012,2012-04-23,1075
2012,2012-04-24,1059
2012,2012-04-25,1126
2012,2012-04-26,1187
2012,2012-04-27,1439
2012,2012-04-28,1100
2012,2012-04-29,706
2012,2012-04-30,1334
2012,2012-05-01,586
2012,2012-05-02,1003
2012,2012-05-03,573
2012,2012-05-04,1035
2012,2012-05-05,745
2012,2012-05-06,633
2012,2012-05-07,1102
2012,2012-05-08,1062
2012,2012-05-09,976
2012,2012-05-10,1123
2012,2012-05-11,1308
2012,2012-05-12,1096
2012,2012-05-13,625
2012,2012-05-14,1042
2012,2012-05-15,1046
2012,2012-05-16,1191
2012,2012-05-17,1161
2012,2012-05-18,1267
2012,2012-05-19,988
2012,2012-05-20,777
2012,2012-05-21,1128
2012,2012-05-22,1156
2012,2012-05-23,1101
2012,2012-05-24,1200
2012,2012-05-25,1272
2012,2012-05-26,1033
2012,2012-05-27,703
2012,2012-05-28,1215
2012,2012-05-29,1086
2012,2012-05-30,987
2012,2012-05-31,993
2012,2012-06-01,1607
2012,2012-06-02,857
2012,2012-06-03,671
2012,2012-06-04,1038
2012,2012-06-05,1213
2012,2012-06-06,1229
2012,2012-06-07,483
2012,2012-06-08,1033
2012,2012-06-09,752
2012,2012-06-10,713
2012,2012-06-11,1029
2012,2012-06-12,1155
2012,2012-06-13,1105
2012,2012-06-14,1176
2012,2012-06-15,1228
2012,2012-06-16,990
2012,2012-06-17,662
2012,2012-06-18,1136
2012,2012-06-19,1027
2012,2012-06-20,1058
2012,2012-06-21,1166
2012,2012-06-22,1107
2012,2012-06-23,929
2012,2012-06-24,666
2012,2012-06-25,1111
2012,2012-06-26,956
2012,2012-06-27,1016
2012,2012-06-28,1035
2012,2012-06-29,1393
2012,2012-06-30,859
2012,2012-07-01,736
2012,2012-07-02,1007
2012,2012-07-03,1142
2012,2012-07-04,1021
2012,2012-07-05,1058
2012,2012-07-06,1280
2012,2012-07-07,941
2012,2012-07-08,789
2012,2012-07-09,1044
2012,2012-07-10,1090
2012,2012-07-11,1129
2012,2012-07-12,1318
2012,2012-07-13,1101
2012,2012-07-14,950
2012,2012-07-15,723
2012,2012-07-16,1153
2012,2012-07-17,1200
2012,2012-07-18,974
2012,2012-07-19,1088
2012,2012-07-20,1057
2012,2012-07-21,874
2012,2012-07-22,738
2012,2012-07-23,1153
2012,2012-07-24,1064
2012,2012-07-25,1026
2012,2012-07-26,1049
2012,2012-07-27,1116
2012,2012-07-28,996
2012,2012-07-29,853
2012,2012-07-30,1095
2012,2012-07-31,932
2012,2012-08-01,1033
2012,2012-08-02,1034
2012,2012-08-03,1246
2012,2012-08-04,905
2012,2012-08-05,744
2012,2012-08-06,1099
2012,2012-08-07,1113
2012,2012-08-08,1050
2012,2012-08-09,1045
2012,2012-08-10,1267
2012,2012-08-11,1177
2012,2012-08-12,842
2012,2012-08-13,1088
2012,2012-08-14,1322
2012,2012-08-15,541
2012,2012-08-16,926
2012,2012-08-17,940
2012,2012-08-18,815
2012,2012-08-19,814
2012,2012-08-20,1110
2012,2012-08-21,1006
2012,2012-08-22,1082
2012,2012-08-23,1083
2012,2012-08-24,1175
2012,2012-08-25,874
2012,2012-08-26,804
2012,2012-08-27,1084
2012,2012-08-28,1146
2012,2012-08-29,1008
2012,2012-08-30,1065
2012,2012-08-31,1406
2012,2012-09-01,1024
2012,2012-09-02,579
2012,2012-09-03,1052
2012,2012-09-04,1027
2012,2012-09-05,1038
2012,2012-09-06,1056
2012,2012-09-07,1272
2012,2012-09-08,961
2012,2012-09-09,694
2012,2012-09-10,1264
2012,2012-09-11,1194
2012,2012-09-12,1348
2012,2012-09-13,1511
2012,2012-09-14,1323
2012,2012-09-15,866
2012,2012-09-16,621
2012,2012-09-17,1110
2012,2012-09-18,1053
2012,2012-09-19,1250
2012,2012-09-20,1233
2012,2012-09-21,1284
2012,2012-09-22,964
2012,2012-09-23,678
2012,2012-09-24,1077
2012,2012-09-25,1152
2012,2012-09-26,1178
2012,2012-09-27,1191
2012,2012-09-28,1401
2012,2012-09-29,1007
2012,2012-09-30,852
2012,2012-10-01,1287
2012,2012-10-02,1100
2012,2012-10-03,1292
2012,2012-10-04,1226
2012,2012-10-05,1323
2012,2012-10-06,1169
2012,2012-10-07,841
2012,2012-10-08,1073
2012,2012-10-09,1224
2012,2012-10-10,1210
2012,2012-10-11,1314
2012,2012-10-12,1501
2012,2012-10-13,1082
2012,2012-10-14,659
2012,2012-10-15,1135
2012,2012-10-16,1453
2012,2012-10-17,1202
2012,2012-10-18,1225
2012,2012-10-19,1456
2012,2012-10-20,1139
2012,2012-10-21,839
2012,2012-10-22,1179
2012,2012-10-23,1021
2012,2012-10-24,1084
2012,2012-10-25,1202
2012,2012-10-26,1451
2012,2012-10-27,1366
2012,2012-10-28,713
2012,2012-10-29,1439
2012,2012-10-30,1259
2012,2012-10-31,1573
2012,2012-11-01,798
2012,2012-11-02,1148
2012,2012-11-03,852
2012,2012-11-04,662
2012,2012-11-05,1290
2012,2012-11-06,1092
2012,2012-11-07,1160
2012,2012-11-08,996
2012,2012-11-09,1275
2012,2012-11-10,876
2012,2012-11-11,565
2012,2012-11-12,1225
2012,2012-11-13,962
2012,2012-11-14,1011
2012,2012-11-15,1028
2012,2012-11-16,1135
2012,2012-11-17,850
2012,2012-11-18,608
2012,2012-11-19,1003
2012,2012-11-20,969
2012,2012-11-21,945
2012,2012-11-22,1051
2012,2012-11-23,1292
2012,2012-11-24,957
2012,2012-11-25,623
2012,2012-11-26,1137
2012,2012-11-27,1139
2012,2012-11-28,1116
2012,2012-11-29,1386
2012,2012-11-30,1430
2012,2012-12-01,916
2012,2012-12-02,558
2012,2012-12-03,1357
2012,2012-12-04,1167
2012,2012-12-05,1157
2012,2012-12-06,1488
2012,2012-12-07,1582
2012,2012-12-08,976
2012,2012-12-09,609
2012,2012-12-10,1182
2012,2012-12-11,1288
2012,2012-12-12,1328
2012,2012-12-13,1292
2012,2012-12-14,1378
2012,2012-12-15,1033
2012,2012-12-16,807
2012,2012-12-17,1329
2012,2012-12-18,1290
2012,2012-12-19,1133
2012,2012-12-20,1234
2012,2012-12-21,1456
2012,2012-12-22,997
2012,2012-12-23,805
2012,2012-12-24,821
2012,2012-12-25,381
2012,2012-12-26,470
2012,2012-12-27,1115
2012,2012-12-28,947
2012,2012-12-29,650
2012,2012-12-30,473
2012,2012-12-31,1056
2013,2013-01-01,495
2013,2013-01-02,904
2013,2013-01-03,954
