year,date,count
2010,2010-03-12,8
2010,2010-03-13,5
2010,2010-03-14,8
2010,2010-03-15,13
2010,2010-03-16,14
2010,2010-03-17,10
2010,2010-03-18,13
2010,2010-03-19,20
2010,2010-03-20,14
2010,2010-03-21,12
2010,2010-03-22,19
2010,2010-03-23,18
2010,2010-03-24,26
2010,2010-03-25,37
2010,2010-03-26,33
2010,2010-03-27,18
2010,2010-03-28,11
2010,2010-03-29,27
2010,2010-03-30,23
2010,2010-03-31,23
2010,2010-04-01,37
2010,2010-04-02,28
2010,2010-04-03,10
2010,2010-04-04,13
2010,2010-04-05,11
2010,2010-04-06,13
2010,2010-04-07,18
2010,2010-04-08,26
2010,2010-04-09,30
2010,2010-04-10,18
2010,2010-04-11,7
2010,2010-04-12,36
2010,2010-04-13,28
2010,2010-04-14,18
2010,2010-04-15,22
2010,2010-04-16,23
2010,2010-04-17,32
2010,2010-04-18,22
2010,2010-04-19,27
2010,2010-04-20,29
2010,2010-04-21,21
2010,2010-04-22,22
2010,2010-04-23,36
2010,2010-04-24,35
2010,2010-04-25,22
2010,2010-04-26,41
2010,2010-04-27,29
2010,2010-04-28,46
2010,2010-04-29,45
2010,2010-04-30,60
2010,2010-05-01,25
2010,2010-05-02,24
2010,2010-05-03,10
2010,2010-05-04,19
2010,2010-05-05,33
2010,2010-05-06,28
2010,2010-05-07,37
2010,2010-05-08,39
2010,2010-05-09,13
2010,2010-05-10,45
2010,2010-05-11,34
2010,2010-05-12,30
2010,2010-05-13,30
2010,2010-05-14,32
2010,2010-05-15,27
2010,2010-05-16,14
2010,2010-05-17,20
2010,2010-05-18,15
2010,2010-05-19,31
2010,2010-05-20,41
2010,2010-05-21,45
2010,2010-05-22,46
2010,2010-05-23,24
2010,2010-05-24,36
2010,2010-05-25,37
2010,2010-05-26,54
2010,2010-05-27,31
2010,2010-05-28,45
2010,2010-05-29,50
2010,2010-05-30,15
2010,2010-05-31,35
2010,2010-06-01,24
2010,2010-06-02,39
2010,2010-06-03,24
2010,2010-06-04,50
2010,2010-06-05,46
2010,2010-06-06,38
2010,2010-06-07,36
2010,2010-06-08,64
2010,2010-06-09,52
2010,2010-06-10,60
2010,2010-06-11,71
2010,2010-06-12,64
2010,2010-06-13,24
2010,2010-06-14,33
2010,2010-06-15,49
2010,2010-06-16,63
2010,2010-06-17,60
2010,2010-06-18,55
2010,2010-06-19,37
2010,2010-06-20,30
2010,2010-06-21,47
2010,2010-06-22,54
2010,2010-06-23,57
2010,2010-06-24,52
2010,2010-06-25,49
2010,2010-06-26,44
2010,2010-06-27,41
2010,2010-06-28,63
2010,2010-06-29,68
2010,2010-06-30,67
2010,2010-07-01,56
2010,2010-07-02,66
2010,2010-07-03,48
2010,2010-07-04,34
2010,2010-07-05,44
2010,2010-07-06,35
2010,2010-07-07,56
2010,2010-07-08,68
2010,2010-07-09,54
2010,2010-07-10,43
2010,2010-07-11,44
2010,2010-07-12,68
2010,2010-07-13,42
2010,2010-07-14,67
2010,2010-07-15,59
2010,2010-07-16,56
2010,2010-07-17,28
2010,2010-07-18,25
2010,2010-07-19,52
2010,2010-07-20,60
2010,2010-07-21,49
2010,2010-07-22,51
2010,2010-07-23,60
2010,2010-07-24,36
2010,2010-07-25,18
2010,2010-07-26,34
2010,2010-07-27,30
2010,2010-07-28,25
2010,2010-07-29,40
2010,2010-07-30,54
2010,2010-07-31,32
2010,2010-08-01,34
2010,2010-08-02,52
2010,2010-08-03,55
2010,2010-08-04,45
2010,2010-08-05,44
2010,2010-08-06,61
2010,2010-08-07,43
2010,2010-08-08,16
2010,2010-08-09,52
2010,2010-08-10,50
2010,2010-08-11,54
2010,2010-08-12,60
2010,2010-08-13,54
2010,2010-08-14,41
2010,2010-08-15,31
2010,2010-08-16,59
2010,2010-08-17,39
2010,2010-08-18,37
2010,2010-08-19,40
2010,2010-08-20,67
2010,2010-08-21,57
2010,2010-08-22,41
2010,2010-08-23,56
2010,2010-08-24,57
2010,2010-08-25,57
2010,2010-08-26,61
2010,2010-08-27,34
2010,2010-08-28,28
2010,2010-08-29,20
2010,2010-08-30,38
2010,2010-08-31,36
2010,2010-09-01,23
2010,2010-09-02,35
2010,2010-09-03,45
2010,2010-09-04,35
2010,2010-09-05,23
2010,2010-09-06,31
2010,2010-09-07,47
2010,2010-09-08,46
2010,2010-09-09,26
2010,2010-09-10,47
2010,2010-09-11,41
2010,2010-09-12,37
2010,2010-09-13,30
2010,2010-09-14,44
2010,2010-09-15,32
2010,2010-09-16,51
2010,2010-09-17,51
2010,2010-09-18,29
2010,2010-09-19,10
2010,2010-09-20,49
2010,2010-09-21,45
2010,2010-09-22,46
2010,2010-09-23,58
2010,2010-09-24,57
2010,2010-09-25,38
2010,2010-09-26,13
2010,2010-09-27,37
2010,2010-09-28,26
2010,2010-09-29,33
2010,2010-09-30,29
2010,2010-10-01,30
2010,2010-10-02,25
2010,2010-10-03,17
2010,2010-10-04,36
2010,2010-10-05,34
2010,2010-10-06,50
2010,2010-10-07,34
2010,2010-10-08,44
2010,2010-10-09,34
2010,2010-10-10,25
2010,2010-10-11,27
2010,2010-10-12,28
2010,2010-10-13,22
2010,2010-10-14,38
2010,2010-10-15,25
2010,2010-10-16,23
2010,2010-10-17,19
2010,2010-10-18,28
2010,2010-10-19,25
2010,2010-10-20,28
2010,2010-10-21,17
2010,2010-10-22,22
2010,2010-10-23,28
2010,2010-10-24,18
2010,2010-10-25,31
2010,2010-10-26,25
2010,2010-10-27,37
2010,2010-10-28,25
2010,2010-10-29,46
2010,2010-10-30,31
2010,2010-10-31,17
2010,2010-11-01,14
2010,2010-11-02,32
2010,2010-11-03,25
2010,2010-11-04,26
2010,2010-11-05,28
2010,2010-11-06,18
2010,2010-11-07,11
2010,2010-11-08,32
2010,2010-11-09,26
2010,2010-11-10,31
2010,2010-11-11,7
2010,2010-11-12,25
2010,2010-11-13,15
2010,2010-11-14,16
2010,2010-11-15,30
2010,2010-11-16,26
2010,2010-11-17,18
2010,2010-11-18,21
2010,2010-11-19,33
2010,2010-11-20,12
2010,2010-11-21,19
2010,2010-11-22,29
2010,2010-11-23,23
2010,2010-11-24,25
2010,2010-11-25,19
2010,2010-11-26,23
2010,2010-11-27,11
2010,2010-11-28,2
2010,2010-11-29,11
2010,2010-11-30,5
2010,2010-12-01,8
2010,2010-12-02,4
2010,2010-12-03,5
2010,2010-12-04,4
2010,2010-12-05,3
2010,2010-12-06,2
2010,2010-12-07,12
2010,2010-12-08,7
2010,2010-12-09,4
2010,2010-12-10,7
2010,2010-12-11,4
2010,2010-12-12,1
2010,2010-12-13,2
2010,2010-12-14,4
2010,2010-12-15,6
2010,2010-12-16,6
2010,2010-12-17,7
2010,2010-12-18,1
2010,2010-12-19,1
2010,2010-12-20,7
2010,2010-12-21,4
2010,2010-12-22,7
2010,2010-12-23,10
2010,2010-12-24,4
2010,2010-12-26,1
2010,2010-12-27,5
2010,2010-12-28,3
2010,2010-12-29,1
2010,2010-12-30,4
2010,2010-12-31,2
2011,2011-01-02,1
2011,2011-01-03,6
2011,2011-01-04,4
2011,2011-01-05,8
2011,2011-01-07,5
2011,2011-01-08,7
2011,2011-01-09,2
2011,2011-01-10,7
2011,2011-01-11,11
2011,2011-01-12,10
2011,2011-01-13,13
2011,2011-01-14,14
2011,2011-01-15,4
2011,2011-01-16,5
2011,2011-01-17,24
2011,2011-01-18,12
2011,2011-01-19,6
2011,2011-01-20,8
2011,2011-01-21,9
2011,2011-01-22,4
2011,2011-01-23,3
2011,2011-01-24,7
2011,2011-01-25,9
2011,2011-01-26,7
2011,2011-01-27,10
2011,2011-01-28,3
2011,2011-01-29,3
2011,2011-01-30,4
2011,2011-01-31,8
2011,2011-02-01,10
2011,2011-02-02,13
2011,2011-02-03,11
2011,2011-02-04,10
2011,2011-02-05,6
2011,2011-02-06,3
2011,2011-02-07,13
2011,2011-02-08,8
2011,2011-02-09,14
2011,2011-02-10,19
2011,2011-02-11,18
2011,2011-02-12,4
2011,2011-02-13,3
2011,2011-02-14,13
2011,2011-02-15,10
2011,2011-02-16,6
2011,2011-02-17,8
2011,2011-02-18,10
2011,2011-02-19,6
2011,2011-02-21,3
2011,2011-02-22,3
2011,2011-02-23,6
2011,2011-02-24,7
2011,2011-02-25,7
2011,2011-02-26,3
2011,2011-02-27,3
2011,2011-02-28,11
2011,2011-03-01,15
2011,2011-03-02,12
2011,2011-03-03,9
2011,2011-03-04,16
2011,2011-03-05,9
2011,2011-03-06,4
2011,2011-03-07,17
2011,2011-03-08,15
2011,2011-03-09,12
2011,2011-03-10,13
2011,2011-03-11,17
2011,2011-03-12,21
2011,2011-03-13,12
2011,2011-03-14,17
2011,2011-03-15,19
2011,2011-03-16,19
2011,2011-03-17,12
2011,2011-03-18,15
2011,2011-03-19,9
2011,2011-03-20,2
2011,2011-03-21,22
2011,2011-03-22,24
2011,2011-03-23,30
2011,2011-03-24,26
2011,2011-03-25,23
2011,2011-03-26,17
2011,2011-03-27,13
2011,2011-03-28,15
2011,2011-03-29,18
2011,2011-03-30,24
2011,2011-03-31,39
2011,2011-04-01,33
2011,2011-04-02,25
2011,2011-04-03,18
2011,2011-04-04,26
2011,2011-04-05,31
2011,2011-04-06,19
2011,2011-04-07,21
2011,2011-04-08,18
2011,2011-04-09,24
2011,2011-04-10,7
2011,2011-04-11,20
2011,2011-04-12,23
2011,2011-04-13,26
2011,2011-04-14,26
2011,2011-04-15,36
2011,2011-04-16,39
2011,2011-04-17,19
2011,2011-04-18,40
2011,2011-04-19,50
2011,2011-04-20,51
2011,2011-04-21,66
2011,2011-04-22,53
2011,2011-04-23,45
2011,2011-04-24,10
2011,2011-04-25,20
2011,2011-04-26,38
2011,2011-04-27,49
2011,2011-04-28,33
2011,2011-04-29,49
2011,2011-04-30,39
2011,2011-05-01,3
2011,2011-05-02,23
2011,2011-05-03,10
2011,2011-05-04,36
2011,2011-05-05,27
2011,2011-05-06,45
2011,2011-05-07,42
2011,2011-05-08,25
2011,2011-05-09,59
2011,2011-05-10,59
2011,2011-05-11,70
2011,2011-05-12,60
2011,2011-05-13,35
2011,2011-05-14,36
2011,2011-05-15,9
2011,2011-05-16,40
2011,2011-05-17,39
2011,2011-05-18,57
2011,2011-05-19,72
2011,2011-05-20,57
2011,2011-05-21,37
2011,2011-05-22,44
2011,2011-05-23,65
2011,2011-05-24,72
2011,2011-05-25,48
2011,2011-05-26,66
2011,2011-05-27,68
2011,2011-05-28,30
2011,2011-05-29,25
2011,2011-05-30,84
2011,2011-05-31,70
2011,2011-06-01,65
2011,2011-06-02,60
2011,2011-06-03,80
2011,2011-06-04,86
2011,2011-06-05,45
2011,2011-06-06,72
2011,2011-06-07,67
2011,2011-06-08,71
2011,2011-06-09,53
2011,2011-06-10,53
2011,2011-06-11,61
2011,2011-06-12,32
2011,2011-06-13,65
2011,2011-06-14,74
2011,2011-06-15,65
2011,2011-06-16,66
2011,2011-06-17,67
2011,2011-06-18,36
2011,2011-06-19,26
2011,2011-06-20,51
2011,2011-06-21,41
2011,2011-06-22,71
2011,2011-06-23,32
2011,2011-06-24,61
2011,2011-06-25,36
2011,2011-06-26,30
2011,2011-06-27,83
2011,2011-06-28,54
2011,2011-06-29,66
2011,2011-06-30,53
2011,2011-07-01,37
2011,2011-07-02,27
2011,2011-07-03,13
2011,2011-07-04,31
2011,2011-07-05,46
2011,2011-07-06,38
2011,2011-07-07,60
2011,2011-07-08,58
2011,2011-07-09,56
2011,2011-07-10,34
2011,2011-07-11,48
2011,2011-07-12,63
2011,2011-07-13,54
2011,2011-07-14,60
2011,2011-07-15,50
2011,2011-07-16,44
2011,2011-07-17,40
2011,2011-07-18,60
2011,2011-07-19,55
2011,2011-07-20,45
2011,2011-07-21,49
2011,2011-07-22,31
2011,2011-07-23,39
2011,2011-07-24,16
2011,2011-07-25,46
2011,2011-07-26,45
2011,2011-07-27,34
2011,2011-07-28,43
2011,2011-07-29,39
2011,2011-07-30,21
2011,2011-07-31,14
2011,2011-08-01,54
2011,2011-08-02,66
2011,2011-08-03,57
2011,2011-08-04,55
2011,2011-08-05,58
2011,2011-08-06,58
2011,2011-08-07,33
2011,2011-08-08,36
2011,2011-08-09,53
2011,2011-08-10,50
2011,2011-08-11,45
2011,2011-08-12,46
2011,2011-08-13,47
2011,2011-08-14,44
2011,2011-08-15,33
2011,2011-08-16,50
2011,2011-08-17,41
2011,2011-08-18,74
2011,2011-08-19,49
2011,2011-08-20,40
2011,2011-08-21,52
2011,2011-08-22,59
2011,2011-08-23,65
2011,2011-08-24,64
2011,2011-08-25,52
2011,2011-08-26,74
2011,2011-08-27,51
2011,2011-08-28,38
2011,2011-08-29,46
2011,2011-08-30,56
2011,2011-08-31,49
2011,2011-09-01,64
2011,2011-09-02,75
2011,2011-09-03,57
2011,2011-09-04,36
2011,2011-09-05,57
2011,2011-09-06,56
2011,2011-09-07,55
2011,2011-09-08,34
2011,2011-09-09,55
2011,2011-09-10,33
2011,2011-09-11,28
2011,2011-09-12,46
2011,2011-09-13,71
2011,2011-09-14,43
2011,2011-09-15,63
2011,2011-09-16,63
2011,2011-09-17,53
2011,2011-09-18,33
2011,2011-09-19,44
2011,2011-09-20,47
2011,2011-09-21,58
2011,2011-09-22,40
2011,2011-09-23,52
2011,2011-09-24,40
2011,2011-09-25,33
2011,2011-09-26,61
2011,2011-09-27,65
2011,2011-09-28,47
2011,2011-09-29,52
2011,2011-09-30,69
2011,2011-10-01,62
2011,2011-10-02,43
2011,2011-10-03,58
2011,2011-10-04,48
2011,2011-10-05,44
2011,2011-10-06,50
2011,2011-10-07,45
2011,2011-10-08,24
2011,2011-10-09,24
2011,2011-10-10,30
2011,2011-10-11,42
2011,2011-10-12,37
2011,2011-10-13,43
2011,2011-10-14,31
2011,2011-10-15,15
2011,2011-10-16,24
2011,2011-10-17,35
2011,2011-10-18,37
2011,2011-10-19,30
2011,2011-10-20,18
2011,2011-10-21,37
2011,2011-10-22,19
2011,2011-10-23,12
2011,2011-10-24,27
2011,2011-10-25,40
2011,2011-10-26,36
2011,2011-10-27,40
2011,2011-10-28,35
2011,2011-10-29,24
2011,2011-10-30,19
2011,2011-10-31,28
2011,2011-11-01,8
2011,2011-11-02,28
2011,2011-11-03,32
2011,2011-11-04,35
2011,2011-11-05,29
2011,2011-11-06,15
2011,2011-11-07,35
2011,2011-11-08,26
2011,2011-11-09,38
2011,2011-11-10,26
2011,2011-11-11,10
2011,2011-11-12,17
2011,2011-11-13,8
2011,2011-11-14,18
2011,2011-11-15,17
2011,2011-11-16,20
2011,2011-11-17,21
2011,2011-11-18,18
2011,2011-11-19,7
2011,2011-11-20,12
2011,2011-11-21,27
2011,2011-11-22,19
2011,2011-11-23,18
2011,2011-11-24,11
2011,2011-11-25,31
2011,2011-11-26,15
2011,2011-11-27,13
2011,2011-11-28,27
2011,2011-11-29,27
2011,2011-11-30,29
2011,2011-12-01,18
2011,2011-12-02,28
2011,2011-12-03,18
2011,2011-12-04,7
2011,2011-12-05,22
2011,2011-12-06,20
2011,2011-12-07,26
2011,2011-12-08,19
2011,2011-12-09,19
2011,2011-12-10,22
2011,2011-12-11,7
2011,2011-12-12,27
2011,2011-12-13,20
2011,2011-12-14,33
2011,2011-12-15,30
2011,2011-12-16,26
2011,2011-12-17,12
2011,2011-12-18,2
2011,2011-12-19,25
2011,2011-12-20,18
2011,2011-12-21,8
2011,2011-12-22,10
2011,2011-12-23,14
2011,2011-12-24,7
2011,2011-12-25,2
2011,2011-12-26,9
2011,2011-12-27,15
2011,2011-12-28,15
2011,2011-12-29,12
2011,2011-12-30,16
2011,2011-12-31,14
2012,2012-01-02,17
2012,2012-01-03,19
2012,2012-01-04,27
2012,2012-01-05,32
2012,2012-01-06,5
2012,2012-01-07,12
2012,2012-01-08,8
2012,2012-01-09,28
2012,2012-01-10,18
2012,2012-01-11,21
2012,2012-01-12,24
2012,2012-01-13,10
2012,2012-01-14,6
2012,2012-01-15,2
2012,2012-01-16,8
2012,2012-01-17,11
2012,2012-01-18,11
2012,2012-01-19,15
2012,2012-01-20,9
2012,2012-01-21,8
2012,2012-01-22,1
2012,2012-01-23,10
2012,2012-01-24,8
2012,2012-01-25,7
2012,2012-01-26,14
2012,2012-01-27,9
2012,2012-01-28,3
2012,2012-01-29,1
2012,2012-01-30,8
2012,2012-01-31,9
2012,2012-02-01,5
2012,2012-02-02,3
2012,2012-02-04,3
2012,2012-02-05,2
2012,2012-02-06,1
2012,2012-02-07,1
2012,2012-02-08,3
2012,2012-02-09,7
2012,2012-02-10,4
2012,2012-02-11,4
2012,2012-02-12,2
2012,2012-02-13,7
2012,2012-02-14,10
2012,2012-02-15,6
2012,2012-02-16,2
2012,2012-02-17,12
2012,2012-02-18,1
2012,2012-02-19,2
2012,2012-02-20,6
2012,2012-02-21,7
2012,2012-02-22,10
2012,2012-02-23,13
2012,2012-02-24,10
2012,2012-02-25,13
2012,2012-02-26,4
2012,2012-02-27,12
2012,2012-02-28,10
2012,2012-02-29,14
2012,2012-03-01,18
2012,2012-03-02,7
2012,2012-03-03,16
2012,2012-03-04,6
2012,2012-03-05,19
2012,2012-03-06,22
2012,2012-03-07,16
2012,2012-03-08,11
2012,2012-03-09,22
2012,2012-03-10,8
2012,2012-03-11,3
2012,2012-03-12,21
2012,2012-03-13,18
2012,2012-03-14,13
2012,2012-03-15,23
2012,2012-03-16,38
2012,2012-03-17,27
2012,2012-03-18,23
2012,2012-03-19,17
2012,2012-03-20,23
2012,2012-03-21,29
2012,2012-03-22,29
2012,2012-03-23,37
2012,2012-03-24,21
2012,2012-03-25,21
2012,2012-03-26,34
2012,2012-03-27,26
2012,2012-03-28,35
2012,2012-03-29,20
2012,2012-03-30,19
2012,2012-03-31,12
2012,2012-04-01,9
2012,2012-04-02,19
2012,2012-04-03,34
2012,2012-04-04,29
2012,2012-04-05,16
2012,2012-04-06,31
2012,2012-04-07,17
2012,2012-04-08,6
2012,2012-04-09,10
2012,2012-04-10,30
2012,2012-04-11,35
2012,2012-04-12,27
2012,2012-04-13,30
2012,2012-04-14,18
2012,2012-04-15,6
2012,2012-04-16,18
2012,2012-04-17,24
2012,2012-04-18,40
2012,2012-04-19,24
2012,2012-04-20,50
2012,2012-04-21,46
2012,2012-04-22,19
2012,2012-04-23,37
2012,2012-04-24,31
2012,2012-04-25,39
2012,2012-04-26,58
2012,2012-04-27,61
2012,2012-04-28,49
2012,2012-04-29,34
2012,2012-04-30,71
2012,2012-05-01,34
2012,2012-05-02,62
2012,2012-05-03,36
2012,2012-05-04,44
2012,2012-05-05,35
2012,2012-05-06,19
2012,2012-05-07,29
2012,2012-05-08,48
2012,2012-05-09,53
2012,2012-05-10,62
2012,2012-05-11,65
2012,2012-05-12,29
2012,2012-05-13,13
2012,2012-05-14,43
2012,2012-05-15,40
2012,2012-05-16,35
2012,2012-05-17,43
2012,2012-05-18,64
2012,2012-05-19,63
2012,2012-05-20,51
2012,2012-05-21,54
2012,2012-05-22,77
2012,2012-05-23,76
2012,2012-05-24,84
2012,2012-05-25,83
2012,2012-05-26,59
2012,2012-05-27,46
2012,2012-05-28,79
2012,2012-05-29,68
2012,2012-05-30,57
2012,2012-05-31,53
2012,2012-06-01,27
2012,2012-06-02,24
2012,2012-06-03,25
2012,2012-06-04,30
2012,2012-06-05,32
2012,2012-06-06,57
2012,2012-06-07,34
2012,2012-06-08,59
2012,2012-06-09,35
2012,2012-06-10,30
2012,2012-06-11,44
2012,2012-06-12,60
2012,2012-06-13,43
2012,2012-06-14,34
2012,2012-06-15,60
2012,2012-06-16,56
2012,2012-06-17,39
2012,2012-06-18,71
2012,2012-06-19,61
2012,2012-06-20,57
2012,2012-06-21,48
2012,2012-06-22,50
2012,2012-06-23,62
2012,2012-06-24,42
2012,2012-06-25,55
2012,2012-06-26,37
2012,2012-06-27,68
2012,2012-06-28,59
2012,2012-06-29,76
2012,2012-06-30,41
2012,2012-07-01,38
2012,2012-07-02,61
2012,2012-07-03,61
2012,2012-07-04,58
2012,2012-07-05,73
2012,2012-07-06,66
2012,2012-07-07,47
2012,2012-07-08,28
2012,2012-07-09,67
2012,2012-07-10,97
2012,2012-07-11,80
2012,2012-07-12,47
2012,2012-07-13,42
2012,2012-07-14,35
2012,2012-07-15,21
2012,2012-07-16,46
2012,2012-07-17,41
2012,2012-07-18,41
2012,2012-07-19,49
2012,2012-07-20,54
2012,2012-07-21,42
2012,2012-07-22,38
2012,2012-07-23,69
2012,2012-07-24,64
2012,2012-07-25,59
2012,2012-07-26,83
2012,2012-07-27,59
2012,2012-07-28,49
2012,2012-07-29,25
2012,2012-07-30,47
2012,2012-07-31,62
2012,2012-08-01,74
2012,2012-08-02,63
2012,2012-08-03,54
2012,2012-08-04,44
2012,2012-08-05,23
2012,2012-08-06,68
2012,2012-08-07,55
2012,2012-08-08,70
2012,2012-08-09,42
2012,2012-08-10,61
2012,2012-08-11,24
2012,2012-08-12,34
2012,2012-08-13,43
2012,2012-08-14,43
2012,2012-08-15,22
2012,2012-08-16,45
2012,2012-08-17,45
2012,2012-08-18,45
2012,2012-08-19,45
2012,2012-08-20,65
2012,2012-08-21,62
2012,2012-08-22,62
2012,2012-08-23,80
2012,2012-08-24,53
2012,2012-08-25,49
2012,2012-08-26,30
2012,2012-08-27,53
2012,2012-08-28,84
2012,2012-08-29,65
2012,2012-08-30,68
2012,2012-08-31,55
2012,2012-09-01,38
2012,2012-09-02,29
2012,2012-09-03,71
2012,2012-09-04,62
2012,2012-09-05,52
2012,2012-09-06,42
2012,2012-09-07,47
2012,2012-09-08,32
2012,2012-09-09,40
2012,2012-09-10,79
2012,2012-09-11,68
2012,2012-09-12,57
2012,2012-09-13,34
2012,2012-09-14,48
2012,2012-09-15,19
2012,2012-09-16,21
2012,2012-09-17,47
2012,2012-09-18,69
2012,2012-09-19,44
2012,2012-09-20,39
2012,2012-09-21,46
2012,2012-09-22,22
2012,2012-09-23,28
2012,2012-09-24,47
2012,2012-09-25,52
2012,2012-09-26,56
2012,2012-09-27,60
2012,2012-09-28,55
2012,2012-09-29,42
2012,2012-09-30,38
2012,2012-10-01,44
2012,2012-10-02,45
2012,2012-10-03,49
2012,2012-10-04,58
2012,2012-10-05,60
2012,2012-10-06,49
2012,2012-10-07,15
2012,2012-10-08,34
2012,2012-10-09,41
2012,2012-10-10,28
2012,2012-10-11,42
2012,2012-10-12,47
2012,2012-10-13,27
2012,2012-10-14,17
2012,2012-10-15,45
2012,2012-10-16,38
2012,2012-10-17,41
2012,2012-10-18,61
2012,2012-10-19,59
2012,2012-10-20,46
2012,2012-10-21,25
2012,2012-10-22,45
2012,2012-10-23,27
2012,2012-10-24,50
2012,2012-10-25,45
2012,2012-10-26,46
2012,2012-10-27,17
2012,2012-10-28,6
2012,2012-10-29,22
2012,2012-10-30,31
2012,2012-10-31,34
2012,2012-11-01,8
2012,2012-11-02,28
2012,2012-11-03,18
2012,2012-11-04,12
2012,2012-11-05,22
2012,2012-11-06,27
2012,2012-11-07,22
2012,2012-11-08,31
2012,2012-11-09,23
2012,2012-11-10,18
2012,2012-11-11,16
2012,2012-11-12,27
2012,2012-11-13,23
2012,2012-11-14,34
2012,2012-11-15,24
2012,2012-11-16,22
2012,2012-11-17,10
2012,2012-11-18,9
2012,2012-11-19,28
2012,2012-11-20,23
2012,2012-11-21,22
2012,2012-11-22,29
2012,2012-11-23,25
2012,2012-11-24,25
2012,2012-11-25,7
2012,2012-11-26,38
2012,2012-11-27,27
2012,2012-11-28,21
2012,2012-11-29,38
2012,2012-11-30,39
2012,2012-12-01,19
2012,2012-12-02,3
2012,2012-12-03,27
2012,2012-12-04,18
2012,2012-12-05,18
2012,2012-12-06,20
2012,2012-12-07,11
2012,2012-12-08,8
2012,2012-12-09,6
2012,2012-12-10,6
2012,2012-12-11,15
2012,2012-12-12,8
2012,2012-12-13,9
2012,2012-12-14,9
2012,2012-12-15,2
2012,2012-12-17,9
2012,2012-12-18,16
2012,2012-12-19,9
2012,2012-12-20,12
2012,2012-12-21,15
2012,2012-12-22,4
2012,2012-12-23,3
2012,2012-12-24,7
2012,2012-12-25,4
2012,2012-12-26,4
2012,2012-12-27,11
2012,2012-12-28,22
2012,2012-12-29,7
2012,2012-12-30,3
2012,2012-12-31,20
2013,2013-01-01,3
2013,2013-01-02,17
2013,2013-01-03,12
2013,2013-01-04,11
2013,2013-01-05,6
2013,2013-01-06,2
2013,2013-01-07,13
2013,2013-01-08,12
2013,2013-01-09,12
2013,2013-01-10,14
2013,2013-01-11,19
2013,2013-01-12,10
2013,2013-01-13,3
2013,2013-01-14,5
2013,2013-01-15,11
2013,2013-01-16,5
2013,2013-01-17,7
2013,2013-01-18,7
2013,2013-01-19,5
2013,2013-01-20,3
2013,2013-01-21,2
2013,2013-01-22,4
2013,2013-01-23,4
2013,2013-01-24,2
2013,2013-01-25,6
2013,2013-01-27,1
2013,2013-01-28,7
2013,2013-01-29,5
2013,2013-01-30,14
2013,2013-01-31,9
2013,2013-02-01,18
2013,2013-02-02,8
2013,2013-02-03,3
2013,2013-02-04,13
2013,2013-02-05,7
2013,2013-02-06,13
2013,2013-02-07,9
2013,2013-02-08,11
2013,2013-02-09,6
2013,2013-02-10,2
2013,2013-02-11,5
2013,2013-02-12,10
2013,2013-02-13,4
2013,2013-02-14,10
2013,2013-02-15,8
2013,2013-02-16,8
2013,2013-02-17,1
2013,2013-02-18,10
2013,2013-02-19,9
2013,2013-02-20,3
2013,2013-02-21,2
2013,2013-02-22,5
2013,2013-02-23,4
2013,2013-02-24,5
2013,2013-02-25,10
2013,2013-02-26,14
2013,2013-02-27,13
2013,2013-02-28,11
2013,2013-03-01,19
2013,2013-03-02,12
2013,2013-03-03,5
2013,2013-03-04,22
2013,2013-03-05,27
2013,2013-03-06,21
2013,2013-03-07,18
2013,2013-03-08,15
2013,2013-03-09,12
2013,2013-03-10,3
2013,2013-03-11,10
2013,2013-03-12,5
2013,2013-03-13,11
2013,2013-03-14,14
2013,2013-03-15,8
2013,2013-03-16,8
2013,2013-03-17,5
2013,2013-03-18,11
2013,2013-03-19,9
2013,2013-03-20,8
2013,2013-03-21,8
2013,2013-03-22,8
2013,2013-03-23,5
2013,2013-03-24,7
2013,2013-03-25,10
2013,2013-03-26,12
2013,2013-03-27,11
2013,2013-03-28,9
2013,2013-03-29,7
2013,2013-03-30,6
2013,2013-04-01,1
2013,2013-04-02,8
2013,2013-04-03,6
2013,2013-04-04,7
2013,2013-04-05,7
2013,2013-04-06,7
2013,2013-04-07,8
2013,2013-04-08,21
2013,2013-04-09,18
2013,2013-04-10,20
2013,2013-04-11,26
2013,2013-04-12,13
2013,2013-04-13,33
2013,2013-04-14,17
2013,2013-04-15,37
2013,2013-04-16,42
2013,2013-04-17,33
2013,2013-04-18,42
2013,2013-04-19,30
2013,2013-04-20,28
2013,2013-04-21,24
2013,2013-04-22,50
2013,2013-04-23,42
2013,2013-04-24,40
2013,2013-04-25,53
2013,2013-04-26,66
2013,2013-04-27,32
2013,2013-04-28,13
2013,2013-04-29,41
2013,2013-04-30,55
2013,2013-05-01,21
2013,2013-05-02,32
2013,2013-05-03,12
2013,2013-05-04,35
2013,2013-05-05,44
2013,2013-05-06,43
2013,2013-05-07,52
2013,2013-05-08,58
2013,2013-05-09,73
2013,2013-05-10,66
2013,2013-05-11,36
2013,2013-05-12,16
2013,2013-05-13,48
2013,2013-05-14,76
2013,2013-05-15,69
2013,2013-05-16,68
2013,2013-05-17,80
2013,2013-05-18,59
2013,2013-05-19,42
2013,2013-05-20,57
2013,2013-05-21,73
2013,2013-05-22,56
2013,2013-05-23,48
2013,2013-05-24,46
2013,2013-05-25,36
2013,2013-05-26,23
2013,2013-05-27,44
2013,2013-05-28,38
2013,2013-05-29,74
